1.0E-08	1.45	0.0000	0.0000	0.000	0.000	0.0	0.0	0.0	0.0	0.0
2.7E-08	1.45	13.86	10.86	6.06	14.64	0.0	3.06	0.0	11.52	0.0
1.4E-07	1.90	928.0	728.0	404.0	968.0	0.0	204.0	0.0	768.0	0.0
2.4E-07	1.80	1252.8	982.8	545.4	1306.8	0.0	275.4	0.0	1036.8	0.0
3.0E-07	1.70	696.00	546.00	303.00	726.00	0.0	153.00	0.0	576.00	0.0
1.20E+10	4.78E+10	0.00E+00	9.31E+11	1.00E+06	1.00E+05	0.00E+00	0.00E+00			
