2.00E-06	24											
F	1.00E-08	1.50	0.00E+00	0.0000	0.0000	0.000	0.000	0	0	0	0	0
F	2.30E-08	1.40	6.50E+03	9.93	43.78	4.34	10.49	0	2.19	0	17.26	0
F	9.50E-08	1.75	4.10E+04	1252.80	987.60	545.40	1306.80	0	275.40	0	1044.00	0
F	2.30E-07	1.80	8.70E+03	1252.80	6622.80	545.40	1306.80	0	275.40	0	4796.80	0
F	3.00E-07	1.70	1.70E+02	696.000	3546.000	303.000	726.000	0	153.000	0	2076	500
