1.2E-08	1.30	0	0	0	0	0	0	0	0	0
1.4E-07	1.90	0	0	0	0	0	0	0	0.0	0
2.8E-07	1.90	0	0	0	0	0	0	0	0	0
1.5E-06	2.00	0	0	0	0	0	0	0	0	0
0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00													
