74	16	6	23	60.48	5.02	285.58	101300	0.807	1000.00	0	5.00	0.00	6.00E+09	0.00	4.00E+09	0.00	0.00	0.00	0.00	1.00	0.00	1.00E-11	5.10	86.49	0.92
74	17	6	00	60.48	5.02	285.47	101300	0.821	1000.00	0	5.00	0.00	6.00E+09	0.00	4.00E+09	0.00	0.00	0.00	0.00	1.00	0.00	1.00E-11	5.10	86.49	0.92
74	17	6	01	60.48	5.02	285.26	101300	0.832	1000.00	0	5.00	0.00	6.00E+09	0.00	4.00E+09	0.00	0.00	0.00	0.00	1.00	0.00	1.00E-11	5.10	86.49	0.92
74	17	6	02	60.48	5.02	285.16	101300	0.950	1000.00	1	5.00	0.00	6.00E+09	0.00	4.00E+09	0.00	0.00	0.00	0.00	1.00	0.00	9.00E-09	5.10	86.49	0.92
74	17	6	03	60.48	5.02	285.14	101300	0.950	1000.00	1	5.00	0.00	6.00E+09	0.00	4.00E+09	0.00	0.00	0.00	0.00	1.00	0.00	5.75E-08	5.10	86.49	0.92
74	17	6	04	60.48	5.02	285.34	101300	0.950	1000.00	1	5.00	0.00	6.00E+09	0.00	4.00E+09	0.00	0.00	0.00	0.00	1.00	0.00	8.98E-08	5.10	86.49	0.92
74	17	6	05	60.48	5.02	285.26	101300	0.950	1000.00	1	5.00	0.00	6.00E+09	0.00	4.00E+09	0.00	0.00	0.00	0.00	1.00	0.00	1.06E-07	5.10	86.49	0.92
74	17	6	06	60.48	5.02	285.96	101300	0.950	1000.00	1	5.00	0.00	6.00E+09	0.00	4.00E+09	0.00	0.00	0.00	0.00	1.00	0.00	1.06E-07	5.10	86.49	0.92
74	17	6	07	60.48	5.02	285.81	101300	0.950	1000.00	1	5.00	0.00	6.00E+09	0.00	4.00E+09	0.00	0.00	0.00	0.00	1.00	0.00	8.98E-08	5.10	86.49	0.92
74	17	6	08	60.48	5.02	286.35	101300	0.950	1000.00	1	5.00	0.00	6.00E+09	0.00	4.00E+09	0.00	0.00	0.00	0.00	1.00	0.00	5.75E-08	5.10	86.49	0.92
74	17	6	09	60.48	5.02	286.63	101300	0.950	1000.00	1	5.00	0.00	6.00E+09	0.00	4.00E+09	0.00	0.00	0.00	0.00	1.00	0.00	9.00E-09	5.10	86.49	0.92
74	17	6	10	60.48	5.02	286.62	101300	0.755	1000.00	0	5.00	0.00	6.00E+09	0.00	4.00E+09	0.00	0.00	0.00	0.00	1.00	0.00	1.00E-11	5.10	86.49	0.92
74	17	6	11	60.48	5.02	286.77	101300	0.748	1000.00	0	5.00	0.00	6.00E+09	0.00	4.00E+09	0.00	0.00	0.00	0.00	1.00	0.00	1.00E-11	5.10	86.49	0.92
74	17	6	12	60.48	5.02	286.82	101300	0.741	1000.00	0	5.00	0.00	6.00E+09	0.00	4.00E+09	0.00	0.00	0.00	0.00	1.00	0.00	1.00E-11	5.10	86.49	0.92
