1.00E-05	12											
F	6.00E-09	1.45	3.20E+01	0.0025	0	0.0025	0	0	0	0	0	0
F	1.40E-08	1.43	0.00E+00	0.00	0	0.00	0	0	0	0	0	0
F	1.40E-07	1.70	3.47E+02	200.00	0	200.00	0	0	0	0	0	0
F	4.20E-07	1.54	5.30E+01	571.20	0	571.20	0	0	2857.60	0	0	0
F	6.00E-06	1.10	4.90E-02	2000.00	0	2000.0	0	0	6000.0	0	0	0
